Order_ID,Customer_ID,Products,Order_Date,Order_Status,Shipping_Method,Payment_Method,Total_Price
ORDT65819,CSTM366,"ETWS544 (x1, Rp141550); ETWS061 (x2, Rp199000); ETWS943 (x2, Rp692550)",2024-07-08,Selesai,SiCepat,OVO,1924650
ORDT99420,CSTM667,"ETWS013 (x3, Rp429000)",2024-08-31,Selesai,JNE,GoPay,1287000
ORDT05313,CSTM945,"ETWS810 (x1, Rp209000); ETWS943 (x3, Rp692550); ETWS061 (x2, Rp199000)",2024-03-05,Selesai,JNE,Transfer Bank - BCA,2684650
ORDT05538,CSTM336,"ETWS013 (x2, Rp429000); ETWS943 (x1, Rp692550); ETWS061 (x1, Rp199000)",2024-08-28,Selesai,J&T,Transfer Bank - BCA,1749550
ORDT06846,CSTM191,"ETWS544 (x1, Rp141550); ETWS416 (x1, Rp616550); ETWS061 (x2, Rp199000)",2024-03-07,Selesai,J&T,Transfer Bank - Mandiri,1156100
ORDT20386,CSTM677,"ETWS061 (x3, Rp199000); ETWS544 (x2, Rp141550)",2024-03-17,Selesai,J&T,COD,880100
ORDT50220,CSTM793,"ETWS544 (x3, Rp141550); ETWS061 (x1, Rp199000); ETWS416 (x3, Rp616550)",2024-05-17,Selesai,J&T,Transfer Bank - BRI,2473300
ORDT58998,CSTM861,"ETWS061 (x1, Rp199000); ETWS544 (x3, Rp141550); ETWS416 (x3, Rp616550)",2024-02-04,Selesai,SiCepat,Transfer Bank - BNI,2473300
ORDT95115,CSTM267,"ETWS544 (x3, Rp141550); ETWS416 (x3, Rp616550)",2024-08-16,Selesai,JNE,Transfer Bank - BCA,2274300
ORDT04742,CSTM940,"ETWS544 (x2, Rp141550); ETWS416 (x3, Rp616550)",2024-03-04,Selesai,SiCepat,COD,2132750
ORDT00997,CSTM031,"ETWS416 (x2, Rp616550)",2024-11-30,Selesai,SiCepat,Transfer Bank - BCA,1233100
ORDT12385,CSTM040,"ETWS544 (x1, Rp141550)",2024-09-12,Selesai,SiCepat,GoPay,141550
ORDT24319,CSTM254,"ETWS544 (x1, Rp141550); ETWS416 (x2, Rp616550)",2024-05-09,Selesai,JNE,Transfer Bank - BRI,1374650
ORDT02205,CSTM715,"ETWS544 (x1, Rp141550)",2024-12-05,Selesai,SiCepat,GoPay,141550
ORDT05197,CSTM501,"ETWS416 (x3, Rp616550)",2024-04-14,Selesai,J&T,COD,1849650
ORDT15948,CSTM752,"ETWS416 (x2, Rp616550)",2024-01-01,Selesai,SiCepat,Transfer Bank - Mandiri,1233100
ORDT45706,CSTM294,"ETWS416 (x2, Rp616550)",2024-01-11,Selesai,JNE,Transfer Bank - BCA,1233100
ORDT35977,CSTM812,"ETWS416 (x2, Rp616550)",2024-01-27,Selesai,JNE,Transfer Bank - Mandiri,1233100
ORDT21629,CSTM656,"ETWS416 (x2, Rp616550)",2024-12-09,Selesai,JNE,COD,1233100
ORDT61619,CSTM939,"ETWS416 (x3, Rp616550)",2024-06-15,Selesai,J&T,OVO,1849650
ORDT94649,CSTM776,"ETWS416 (x2, Rp616550)",2024-02-14,Selesai,J&T,GoPay,1233100
ORDT16264,CSTM894,"ETWS416 (x3, Rp616550)",2024-08-27,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT17763,CSTM377,"ETWS416 (x1, Rp616550)",2024-12-02,Selesai,JNE,GoPay,616550
ORDT00992,CSTM955,"ETWS416 (x1, Rp616550)",2024-06-08,Selesai,J&T,Transfer Bank - Mandiri,616550
ORDT88135,CSTM312,"ETWS416 (x3, Rp616550)",2024-12-06,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT29334,CSTM453,"ETWS416 (x2, Rp616550)",2024-01-28,Selesai,JNE,Transfer Bank - BCA,1233100
ORDT97183,CSTM828,"ETWS416 (x2, Rp616550)",2024-09-17,Selesai,J&T,DANA,1233100
ORDT62502,CSTM783,"ETWS416 (x1, Rp616550)",2024-05-25,Selesai,J&T,COD,616550
ORDT16415,CSTM060,"ETWS416 (x1, Rp616550)",2024-03-03,Selesai,J&T,COD,616550
ORDT19522,CSTM530,"ETWS416 (x3, Rp616550)",2024-07-02,Selesai,JNE,Transfer Bank - BNI,1849650
ORDT71072,CSTM207,"ETWS416 (x3, Rp616550)",2025-02-01,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT31303,CSTM571,"ETWS416 (x2, Rp616550)",2025-02-17,Dikirim,JNE,COD,1233100
ORDT45363,CSTM360,"ETWS416 (x1, Rp616550)",2024-11-20,Selesai,J&T,Transfer Bank - BCA,616550
ORDT48287,CSTM658,"ETWS416 (x1, Rp616550)",2024-06-16,Selesai,JNE,GoPay,616550
ORDT17442,CSTM229,"ETWS416 (x3, Rp616550)",2024-08-12,Selesai,JNE,Transfer Bank - BRI,1849650
ORDT37395,CSTM165,"ETWS416 (x2, Rp616550)",2024-05-26,Selesai,SiCepat,DANA,1233100
ORDT36523,CSTM856,"ETWS416 (x2, Rp616550)",2025-02-08,Selesai,SiCepat,DANA,1233100
ORDT99075,CSTM507,"ETWS416 (x3, Rp616550)",2024-02-10,Selesai,JNE,Transfer Bank - Mandiri,1849650
ORDT25440,CSTM575,"ETWS416 (x2, Rp616550)",2024-08-18,Selesai,SiCepat,Transfer Bank - Mandiri,1233100
ORDT95727,CSTM211,"ETWS416 (x2, Rp616550)",2024-08-26,Selesai,J&T,Transfer Bank - Mandiri,1233100
ORDT93131,CSTM476,"ETWS416 (x3, Rp616550)",2024-01-28,Selesai,JNE,COD,1849650
ORDT28937,CSTM726,"ETWS416 (x3, Rp616550)",2024-02-25,Selesai,SiCepat,Transfer Bank - Mandiri,1849650
ORDT16604,CSTM947,"ETWS416 (x2, Rp616550)",2024-10-06,Selesai,JNE,Transfer Bank - BNI,1233100
ORDT79625,CSTM107,"ETWS416 (x1, Rp616550)",2024-12-21,Selesai,SiCepat,Transfer Bank - BRI,616550
ORDT75465,CSTM005,"ETWS416 (x1, Rp616550)",2025-01-21,Selesai,JNE,Transfer Bank - BRI,616550
ORDT66410,CSTM812,"ETWS416 (x1, Rp616550)",2024-09-26,Selesai,SiCepat,OVO,616550
ORDT39922,CSTM688,"ETWS416 (x3, Rp616550)",2024-01-05,Selesai,SiCepat,Transfer Bank - BCA,1849650
ORDT97157,CSTM665,"ETWS416 (x3, Rp616550)",2024-10-29,Selesai,JNE,DANA,1849650
ORDT88976,CSTM081,"ETWS416 (x2, Rp616550)",2024-04-11,Selesai,SiCepat,DANA,1233100
ORDT61545,CSTM501,"ETWS416 (x3, Rp616550)",2024-03-22,Selesai,SiCepat,COD,1849650
ORDT33825,CSTM927,"ETWS416 (x1, Rp616550)",2024-01-28,Selesai,SiCepat,Transfer Bank - BNI,616550
ORDT41264,CSTM567,"ETWS416 (x1, Rp616550)",2024-10-20,Selesai,SiCepat,Transfer Bank - BNI,616550
ORDT25575,CSTM234,"ETWS416 (x3, Rp616550)",2024-02-07,Selesai,SiCepat,OVO,1849650
ORDT63945,CSTM536,"ETWS416 (x3, Rp616550)",2024-11-11,Selesai,JNE,COD,1849650
ORDT26274,CSTM163,"ETWS416 (x1, Rp616550)",2024-11-11,Selesai,J&T,COD,616550
ORDT52758,CSTM632,"ETWS416 (x1, Rp616550)",2024-10-11,Selesai,SiCepat,OVO,616550
ORDT71067,CSTM302,"ETWS416 (x2, Rp616550)",2025-01-27,Selesai,J&T,COD,1233100
ORDT24809,CSTM175,"ETWS416 (x3, Rp616550)",2024-09-05,Selesai,JNE,COD,1849650
ORDT27348,CSTM187,"ETWS416 (x1, Rp616550)",2024-05-20,Selesai,J&T,Transfer Bank - BCA,616550
ORDT35683,CSTM387,"ETWS416 (x2, Rp616550)",2025-01-01,Selesai,JNE,Transfer Bank - BCA,1233100
ORDT98052,CSTM423,"ETWS416 (x3, Rp616550)",2024-04-12,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT48266,CSTM498,"ETWS416 (x2, Rp616550)",2024-04-26,Selesai,SiCepat,DANA,1233100
ORDT02524,CSTM971,"ETWS416 (x2, Rp616550)",2024-06-28,Selesai,JNE,Transfer Bank - BCA,1233100
ORDT41241,CSTM095,"ETWS416 (x3, Rp616550)",2025-01-07,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT06705,CSTM026,"ETWS416 (x1, Rp616550)",2024-05-12,Selesai,SiCepat,DANA,616550
ORDT60241,CSTM147,"ETWS416 (x1, Rp616550)",2024-04-03,Selesai,SiCepat,GoPay,616550
ORDT04060,CSTM248,"ETWS416 (x3, Rp616550)",2024-05-25,Selesai,J&T,Transfer Bank - BNI,1849650
ORDT02083,CSTM717,"ETWS416 (x1, Rp616550)",2024-03-27,Selesai,JNE,Transfer Bank - BCA,616550
ORDT91793,CSTM235,"ETWS416 (x3, Rp616550)",2024-11-22,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT53656,CSTM780,"ETWS416 (x3, Rp616550)",2024-10-28,Selesai,SiCepat,OVO,1849650
ORDT01368,CSTM934,"ETWS416 (x1, Rp616550)",2025-01-14,Selesai,JNE,Transfer Bank - BCA,616550
ORDT58863,CSTM115,"ETWS416 (x3, Rp616550)",2024-12-17,Selesai,J&T,Transfer Bank - BCA,1849650
ORDT81026,CSTM713,"ETWS416 (x2, Rp616550)",2024-06-12,Selesai,J&T,Transfer Bank - BRI,1233100
ORDT68158,CSTM822,"ETWS416 (x3, Rp616550)",2024-11-27,Selesai,J&T,OVO,1849650
ORDT96121,CSTM177,"ETWS416 (x2, Rp616550)",2024-07-04,Selesai,JNE,Transfer Bank - BNI,1233100
ORDT51415,CSTM674,"ETWS416 (x3, Rp616550)",2025-02-14,Selesai,JNE,OVO,1849650
ORDT23090,CSTM285,"ETWS416 (x3, Rp616550)",2024-09-22,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT70536,CSTM570,"ETWS416 (x2, Rp616550)",2024-01-02,Selesai,JNE,Transfer Bank - BRI,1233100
ORDT82431,CSTM437,"ETWS416 (x2, Rp616550)",2025-01-20,Selesai,JNE,Transfer Bank - BNI,1233100
ORDT86888,CSTM438,"ETWS416 (x3, Rp616550)",2024-10-29,Selesai,SiCepat,COD,1849650
ORDT88383,CSTM120,"ETWS416 (x3, Rp616550)",2024-08-12,Selesai,JNE,COD,1849650
ORDT96590,CSTM209,"ETWS416 (x1, Rp616550)",2024-10-10,Selesai,JNE,COD,616550
ORDT09505,CSTM066,"ETWS416 (x2, Rp616550)",2025-02-20,Dikirim,J&T,OVO,1233100
ORDT21897,CSTM757,"ETWS416 (x2, Rp616550)",2024-07-03,Selesai,SiCepat,Transfer Bank - BNI,1233100
ORDT11428,CSTM418,"ETWS416 (x2, Rp616550)",2024-03-04,Selesai,J&T,DANA,1233100
ORDT37644,CSTM558,"ETWS416 (x3, Rp616550)",2024-02-15,Selesai,J&T,OVO,1849650
ORDT41002,CSTM033,"ETWS416 (x1, Rp616550)",2025-01-23,Selesai,JNE,OVO,616550
ORDT65946,CSTM300,"ETWS416 (x3, Rp616550)",2024-10-16,Selesai,JNE,Transfer Bank - BRI,1849650
ORDT93992,CSTM814,"ETWS416 (x3, Rp616550)",2024-07-04,Selesai,SiCepat,Transfer Bank - BCA,1849650
ORDT14369,CSTM464,"ETWS416 (x2, Rp616550)",2024-08-02,Selesai,JNE,GoPay,1233100
ORDT92619,CSTM264,"ETWS416 (x3, Rp616550)",2024-08-03,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT13849,CSTM597,"ETWS416 (x2, Rp616550)",2024-12-24,Selesai,SiCepat,Transfer Bank - BCA,1233100
ORDT60701,CSTM792,"ETWS416 (x2, Rp616550)",2024-06-04,Selesai,JNE,Transfer Bank - Mandiri,1233100
ORDT13186,CSTM177,"ETWS416 (x2, Rp616550)",2024-10-23,Selesai,JNE,GoPay,1233100
ORDT52655,CSTM144,"ETWS416 (x3, Rp616550)",2024-06-08,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT24128,CSTM189,"ETWS416 (x2, Rp616550)",2024-07-15,Selesai,J&T,DANA,1233100
ORDT22247,CSTM863,"ETWS416 (x3, Rp616550)",2025-02-02,Selesai,J&T,GoPay,1849650
ORDT29903,CSTM034,"ETWS416 (x3, Rp616550)",2024-02-05,Selesai,JNE,Transfer Bank - BRI,1849650
ORDT66346,CSTM069,"ETWS416 (x1, Rp616550)",2025-02-17,Dikirim,SiCepat,GoPay,616550
ORDT41612,CSTM628,"ETWS416 (x1, Rp616550)",2024-01-15,Selesai,SiCepat,DANA,616550
ORDT70901,CSTM000,"ETWS416 (x3, Rp616550)",2024-11-11,Selesai,J&T,Transfer Bank - BRI,1849650
ORDT58193,CSTM659,"ETWS416 (x1, Rp616550)",2025-02-16,Dikirim,J&T,GoPay,616550
ORDT41468,CSTM163,"ETWS416 (x2, Rp616550)",2024-12-10,Selesai,J&T,Transfer Bank - BCA,1233100
ORDT22163,CSTM133,"ETWS416 (x2, Rp616550)",2025-02-22,Dikirim,JNE,COD,1233100
ORDT11336,CSTM492,"ETWS416 (x2, Rp616550)",2024-12-13,Selesai,J&T,COD,1233100
ORDT03959,CSTM984,"ETWS416 (x1, Rp616550)",2024-05-20,Selesai,J&T,Transfer Bank - BRI,616550
ORDT92888,CSTM165,"ETWS416 (x1, Rp616550)",2024-07-02,Selesai,JNE,OVO,616550
ORDT53686,CSTM625,"ETWS416 (x2, Rp616550)",2024-08-08,Selesai,SiCepat,Transfer Bank - BNI,1233100
ORDT86157,CSTM778,"ETWS416 (x3, Rp616550)",2024-06-13,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT68861,CSTM678,"ETWS416 (x3, Rp616550)",2024-08-08,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT54312,CSTM013,"ETWS416 (x1, Rp616550)",2024-08-11,Selesai,SiCepat,Transfer Bank - BRI,616550
ORDT65902,CSTM924,"ETWS416 (x1, Rp616550)",2024-04-19,Selesai,J&T,Transfer Bank - Mandiri,616550
ORDT86891,CSTM429,"ETWS416 (x1, Rp616550)",2024-03-20,Selesai,J&T,COD,616550
ORDT49469,CSTM015,"ETWS416 (x3, Rp616550)",2024-07-08,Selesai,JNE,Transfer Bank - BRI,1849650
ORDT36011,CSTM274,"ETWS416 (x2, Rp616550)",2024-09-27,Selesai,JNE,Transfer Bank - BCA,1233100
ORDT12115,CSTM321,"ETWS416 (x3, Rp616550)",2025-02-18,Dikirim,J&T,DANA,1849650
ORDT41566,CSTM681,"ETWS416 (x3, Rp616550)",2024-09-17,Selesai,JNE,GoPay,1849650
ORDT23587,CSTM095,"ETWS416 (x1, Rp616550)",2024-11-26,Selesai,SiCepat,Transfer Bank - BCA,616550
ORDT74965,CSTM859,"ETWS416 (x1, Rp616550)",2024-04-28,Selesai,SiCepat,Transfer Bank - BCA,616550
ORDT47941,CSTM464,"ETWS416 (x1, Rp616550)",2025-02-10,Selesai,JNE,COD,616550
ORDT31368,CSTM694,"ETWS416 (x1, Rp616550)",2024-07-16,Selesai,J&T,DANA,616550
ORDT78076,CSTM282,"ETWS416 (x3, Rp616550)",2024-12-16,Selesai,SiCepat,Transfer Bank - BCA,1849650
ORDT45906,CSTM363,"ETWS416 (x3, Rp616550)",2024-02-29,Selesai,SiCepat,OVO,1849650
ORDT20204,CSTM511,"ETWS416 (x1, Rp616550)",2024-12-19,Selesai,J&T,OVO,616550
ORDT09831,CSTM312,"ETWS416 (x3, Rp616550)",2024-04-26,Selesai,SiCepat,GoPay,1849650
ORDT13669,CSTM236,"ETWS416 (x1, Rp616550)",2024-04-03,Selesai,JNE,GoPay,616550
ORDT73632,CSTM958,"ETWS416 (x1, Rp616550)",2024-12-22,Selesai,JNE,Transfer Bank - BNI,616550
ORDT60586,CSTM136,"ETWS416 (x1, Rp616550)",2024-02-26,Selesai,J&T,Transfer Bank - BCA,616550
ORDT15081,CSTM566,"ETWS416 (x3, Rp616550)",2024-05-14,Selesai,SiCepat,Transfer Bank - BCA,1849650
ORDT57934,CSTM602,"ETWS416 (x1, Rp616550)",2024-11-01,Selesai,SiCepat,Transfer Bank - BRI,616550
ORDT15644,CSTM507,"ETWS416 (x1, Rp616550)",2024-01-11,Selesai,J&T,Transfer Bank - BNI,616550
ORDT45337,CSTM417,"ETWS416 (x3, Rp616550)",2025-02-08,Selesai,JNE,OVO,1849650
ORDT60423,CSTM413,"ETWS416 (x2, Rp616550)",2024-01-01,Selesai,JNE,COD,1233100
ORDT71626,CSTM109,"ETWS416 (x1, Rp616550)",2024-03-15,Selesai,SiCepat,DANA,616550
ORDT13486,CSTM193,"ETWS416 (x2, Rp616550)",2024-06-02,Selesai,JNE,Transfer Bank - Mandiri,1233100
ORDT78371,CSTM842,"ETWS416 (x1, Rp616550)",2025-02-15,Dikirim,J&T,GoPay,616550
ORDT65078,CSTM758,"ETWS416 (x1, Rp616550)",2025-01-25,Selesai,J&T,GoPay,616550
ORDT37640,CSTM390,"ETWS416 (x2, Rp616550)",2024-02-28,Selesai,JNE,Transfer Bank - BCA,1233100
ORDT01936,CSTM942,"ETWS416 (x3, Rp616550)",2024-09-11,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT92382,CSTM432,"ETWS416 (x3, Rp616550)",2024-10-18,Selesai,JNE,Transfer Bank - BRI,1849650
ORDT75210,CSTM954,"ETWS416 (x1, Rp616550)",2024-02-18,Selesai,SiCepat,Transfer Bank - BNI,616550
ORDT60202,CSTM274,"ETWS416 (x2, Rp616550)",2024-05-10,Selesai,SiCepat,Transfer Bank - BNI,1233100
ORDT35735,CSTM893,"ETWS416 (x3, Rp616550)",2024-11-25,Selesai,JNE,Transfer Bank - BRI,1849650
ORDT67018,CSTM608,"ETWS416 (x1, Rp616550)",2024-02-29,Selesai,J&T,GoPay,616550
ORDT73143,CSTM753,"ETWS416 (x3, Rp616550)",2024-04-16,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT45470,CSTM333,"ETWS416 (x2, Rp616550)",2024-08-26,Selesai,JNE,DANA,1233100
ORDT69030,CSTM829,"ETWS416 (x3, Rp616550)",2024-08-09,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT83367,CSTM761,"ETWS416 (x3, Rp616550)",2025-01-25,Selesai,J&T,COD,1849650
ORDT29118,CSTM885,"ETWS416 (x2, Rp616550)",2024-09-21,Selesai,J&T,OVO,1233100
ORDT05110,CSTM771,"ETWS416 (x3, Rp616550)",2024-04-06,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT70521,CSTM880,"ETWS416 (x2, Rp616550)",2024-09-11,Selesai,SiCepat,DANA,1233100
ORDT72263,CSTM150,"ETWS416 (x2, Rp616550)",2024-01-26,Selesai,J&T,Transfer Bank - BNI,1233100
ORDT17381,CSTM922,"ETWS416 (x1, Rp616550)",2024-07-04,Selesai,SiCepat,Transfer Bank - Mandiri,616550
ORDT34161,CSTM955,"ETWS416 (x3, Rp616550)",2024-02-19,Selesai,SiCepat,GoPay,1849650
ORDT53846,CSTM099,"ETWS416 (x2, Rp616550)",2024-10-23,Selesai,J&T,Transfer Bank - BRI,1233100
ORDT60827,CSTM772,"ETWS416 (x1, Rp616550)",2024-07-22,Selesai,J&T,GoPay,616550
ORDT82739,CSTM525,"ETWS416 (x2, Rp616550)",2024-08-13,Selesai,JNE,Transfer Bank - BNI,1233100
ORDT70419,CSTM326,"ETWS416 (x1, Rp616550)",2024-02-08,Selesai,JNE,OVO,616550
ORDT48256,CSTM991,"ETWS416 (x3, Rp616550)",2024-02-14,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT19056,CSTM659,"ETWS416 (x1, Rp616550)",2024-10-31,Selesai,J&T,Transfer Bank - Mandiri,616550
ORDT61414,CSTM686,"ETWS416 (x2, Rp616550)",2025-02-27,Pending,JNE,OVO,1233100
ORDT52510,CSTM754,"ETWS416 (x2, Rp616550)",2024-12-16,Selesai,J&T,DANA,1233100
ORDT75590,CSTM276,"ETWS416 (x3, Rp616550)",2024-10-15,Selesai,JNE,Transfer Bank - Mandiri,1849650
ORDT38002,CSTM475,"ETWS416 (x2, Rp616550)",2025-02-22,Dikirim,JNE,Transfer Bank - BRI,1233100
ORDT24365,CSTM584,"ETWS416 (x3, Rp616550)",2024-06-10,Selesai,SiCepat,DANA,1849650
ORDT71808,CSTM052,"ETWS416 (x3, Rp616550)",2024-10-19,Selesai,JNE,DANA,1849650
ORDT72899,CSTM308,"ETWS416 (x2, Rp616550)",2024-02-28,Selesai,J&T,GoPay,1233100
ORDT11787,CSTM415,"ETWS416 (x3, Rp616550)",2024-01-12,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT20727,CSTM514,"ETWS416 (x3, Rp616550)",2024-06-09,Selesai,JNE,Transfer Bank - BNI,1849650
ORDT05782,CSTM195,"ETWS416 (x1, Rp616550)",2024-10-12,Selesai,SiCepat,Transfer Bank - BNI,616550
ORDT97573,CSTM609,"ETWS416 (x1, Rp616550)",2025-01-01,Selesai,SiCepat,Transfer Bank - BRI,616550
ORDT32272,CSTM066,"ETWS416 (x2, Rp616550)",2024-11-08,Selesai,JNE,COD,1233100
ORDT51846,CSTM435,"ETWS416 (x1, Rp616550)",2024-03-05,Selesai,JNE,GoPay,616550
ORDT23949,CSTM171,"ETWS416 (x1, Rp616550)",2024-12-25,Selesai,JNE,COD,616550
ORDT83583,CSTM674,"ETWS416 (x1, Rp616550)",2024-04-29,Selesai,SiCepat,DANA,616550
ORDT63059,CSTM544,"ETWS416 (x3, Rp616550)",2025-01-23,Selesai,J&T,GoPay,1849650
ORDT64528,CSTM585,"ETWS416 (x3, Rp616550)",2024-03-29,Selesai,JNE,Transfer Bank - Mandiri,1849650
ORDT94765,CSTM561,"ETWS416 (x3, Rp616550)",2025-01-15,Selesai,JNE,COD,1849650
ORDT13711,CSTM672,"ETWS416 (x2, Rp616550)",2024-02-22,Selesai,SiCepat,DANA,1233100
ORDT52887,CSTM870,"ETWS416 (x2, Rp616550)",2025-01-23,Selesai,JNE,OVO,1233100
ORDT91641,CSTM772,"ETWS416 (x3, Rp616550)",2024-11-18,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT50308,CSTM756,"ETWS416 (x3, Rp616550)",2024-10-31,Selesai,SiCepat,Transfer Bank - BCA,1849650
ORDT88462,CSTM754,"ETWS416 (x1, Rp616550)",2024-02-13,Selesai,J&T,GoPay,616550
ORDT32425,CSTM978,"ETWS416 (x3, Rp616550)",2024-04-04,Selesai,SiCepat,Transfer Bank - BNI,1849650
ORDT71364,CSTM995,"ETWS416 (x1, Rp616550)",2024-04-27,Selesai,JNE,OVO,616550
ORDT71480,CSTM680,"ETWS416 (x3, Rp616550)",2024-08-17,Selesai,JNE,Transfer Bank - BCA,1849650
ORDT55747,CSTM818,"ETWS416 (x3, Rp616550)",2024-02-29,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT38660,CSTM512,"ETWS416 (x1, Rp616550)",2024-01-10,Selesai,JNE,DANA,616550
ORDT48958,CSTM763,"ETWS416 (x2, Rp616550)",2024-02-04,Selesai,SiCepat,Transfer Bank - BCA,1233100
ORDT83636,CSTM299,"ETWS416 (x1, Rp616550)",2024-07-01,Selesai,J&T,OVO,616550
ORDT38183,CSTM783,"ETWS416 (x3, Rp616550)",2025-01-16,Selesai,J&T,COD,1849650
ORDT58878,CSTM753,"ETWS416 (x1, Rp616550)",2024-07-28,Selesai,JNE,Transfer Bank - BRI,616550
ORDT12767,CSTM585,"ETWS416 (x2, Rp616550)",2024-04-15,Selesai,SiCepat,DANA,1233100
ORDT04045,CSTM787,"ETWS416 (x2, Rp616550)",2024-05-21,Selesai,SiCepat,Transfer Bank - BNI,1233100
ORDT17947,CSTM647,"ETWS416 (x3, Rp616550)",2025-01-18,Selesai,JNE,Transfer Bank - BNI,1849650
ORDT80648,CSTM201,"ETWS416 (x1, Rp616550)",2024-06-07,Selesai,SiCepat,Transfer Bank - BNI,616550
ORDT72175,CSTM013,"ETWS416 (x1, Rp616550)",2024-07-20,Selesai,SiCepat,OVO,616550
ORDT69465,CSTM420,"ETWS416 (x3, Rp616550)",2024-08-17,Selesai,JNE,Transfer Bank - BRI,1849650
ORDT76766,CSTM309,"ETWS416 (x3, Rp616550)",2024-06-20,Selesai,J&T,Transfer Bank - Mandiri,1849650
ORDT10190,CSTM843,"ETWS416 (x3, Rp616550)",2024-12-28,Selesai,J&T,Transfer Bank - BNI,1849650
ORDT45137,CSTM824,"ETWS416 (x1, Rp616550)",2024-04-05,Selesai,J&T,DANA,616550
ORDT61269,CSTM389,"ETWS416 (x1, Rp616550)",2024-06-20,Selesai,JNE,GoPay,616550
ORDT54468,CSTM966,"ETWS416 (x3, Rp616550)",2024-03-04,Selesai,J&T,Transfer Bank - BCA,1849650
ORDT94819,CSTM376,"ETWS416 (x2, Rp616550)",2024-01-17,Selesai,J&T,Transfer Bank - Mandiri,1233100
ORDT97730,CSTM436,"ETWS416 (x3, Rp616550)",2024-04-22,Selesai,JNE,COD,1849650
ORDT52543,CSTM606,"ETWS416 (x1, Rp616550)",2024-06-28,Selesai,J&T,Transfer Bank - BNI,616550
ORDT22439,CSTM766,"ETWS416 (x2, Rp616550)",2024-09-23,Selesai,JNE,DANA,1233100
ORDT96623,CSTM734,"ETWS416 (x1, Rp616550)",2024-10-11,Selesai,SiCepat,Transfer Bank - BCA,616550
ORDT70325,CSTM526,"ETWS416 (x3, Rp616550)",2024-04-08,Selesai,J&T,Transfer Bank - BRI,1849650
ORDT42009,CSTM188,"ETWS416 (x3, Rp616550)",2024-07-27,Selesai,SiCepat,COD,1849650
ORDT50998,CSTM478,"ETWS416 (x1, Rp616550)",2025-02-05,Selesai,JNE,Transfer Bank - BNI,616550
ORDT97220,CSTM445,"ETWS416 (x3, Rp616550)",2024-11-03,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT64237,CSTM730,"ETWS416 (x1, Rp616550)",2025-02-23,Dikirim,J&T,OVO,616550
ORDT68925,CSTM470,"ETWS416 (x1, Rp616550)",2024-04-07,Selesai,JNE,OVO,616550
ORDT41668,CSTM437,"ETWS416 (x1, Rp616550)",2024-06-29,Selesai,SiCepat,OVO,616550
ORDT52553,CSTM653,"ETWS416 (x2, Rp616550)",2024-02-15,Selesai,SiCepat,GoPay,1233100
ORDT74329,CSTM859,"ETWS416 (x1, Rp616550)",2024-09-04,Selesai,J&T,Transfer Bank - Mandiri,616550
ORDT92476,CSTM390,"ETWS416 (x2, Rp616550)",2025-01-31,Selesai,SiCepat,Transfer Bank - BNI,1233100
ORDT85632,CSTM916,"ETWS416 (x1, Rp616550)",2024-03-22,Selesai,JNE,GoPay,616550
ORDT71233,CSTM826,"ETWS416 (x3, Rp616550)",2024-05-15,Selesai,J&T,Transfer Bank - BRI,1849650
ORDT87639,CSTM209,"ETWS416 (x2, Rp616550)",2024-04-25,Selesai,JNE,DANA,1233100
ORDT71238,CSTM567,"ETWS416 (x2, Rp616550)",2024-11-11,Selesai,JNE,Transfer Bank - Mandiri,1233100
ORDT59301,CSTM419,"ETWS416 (x2, Rp616550)",2024-01-29,Selesai,J&T,COD,1233100
ORDT80329,CSTM284,"ETWS416 (x2, Rp616550)",2024-11-29,Selesai,JNE,DANA,1233100
ORDT86815,CSTM184,"ETWS416 (x3, Rp616550)",2024-12-21,Selesai,SiCepat,DANA,1849650
ORDT60281,CSTM420,"ETWS416 (x3, Rp616550)",2024-06-19,Selesai,SiCepat,Transfer Bank - BRI,1849650
ORDT18270,CSTM506,"ETWS416 (x1, Rp616550)",2024-04-17,Selesai,SiCepat,Transfer Bank - BRI,616550
ORDT60157,CSTM757,"ETWS416 (x2, Rp616550)",2024-07-11,Selesai,JNE,Transfer Bank - BNI,1233100
ORDT57124,CSTM124,"ETWS416 (x1, Rp616550)",2024-08-25,Selesai,SiCepat,Transfer Bank - BRI,616550
